Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
I1,02/10/05,Lecce,Cagliari,3,0,H,2,0,H
I1,02/10/05,Messina,Sampdoria,1,4,A,0,1,A
I1,02/10/05,Milan,Reggina,2,1,H,2,0,H
I1,02/10/05,Palermo,Empoli,2,2,D,1,2,A
I1,02/10/05,Roma,Siena,2,3,A,0,1,A
I1,15/10/05,Juventus,Messina,1,0,H,1,0,H
I1,15/10/05,Siena,Udinese,2,3,A,0,2,A
I1,16/10/05,Ascoli,Sampdoria,2,1,H,1,0,H
I1,16/10/05,Cagliari,Milan,0,2,A,0,2,A
I1,16/10/05,Empoli,Roma,1,0,H,0,0,D
I1,16/10/05,Inter,Livorno,5,0,H,2,0,H
I1,16/10/05,Lazio,Fiorentina,1,0,H,0,0,D
I1,16/10/05,Palermo,Chievo,2,2,D,1,2,A
I1,16/10/05,Parma,Treviso,1,1,D,1,0,H
I1,16/10/05,Reggina,Lecce,2,0,H,1,0,H
I1,22/10/05,Fiorentina,Parma,4,1,H,3,0,H
I1,22/10/05,Messina,Ascoli,1,1,D,1,0,H
I1,23/10/05,Chievo,Cagliari,2,1,H,0,0,D
I1,23/10/05,Lecce,Juventus,0,3,A,0,1,A
I1,23/10/05,Livorno,Reggina,1,0,H,0,0,D
I1,23/10/05,Milan,Palermo,2,1,H,1,1,D
I1,23/10/05,Roma,Lazio,1,1,D,1,0,H
I1,23/10/05,Sampdoria,Siena,3,3,D,1,0,H
I1,23/10/05,Treviso,Empoli,1,2,A,0,1,A
I1,23/10/05,Udinese,Inter,0,1,A,0,1,A
I1,26/10/05,Ascoli,Udinese,1,1,D,1,0,H
I1,26/10/05,Cagliari,Livorno,1,1,D,0,0,D
I1,26/10/05,Empoli,Milan,1,3,A,1,1,D
I1,26/10/05,Inter,Roma,2,3,A,0,2,A
I1,26/10/05,Juventus,Sampdoria,2,0,H,1,0,H
I1,26/10/05,Lazio,Chievo,2,2,D,1,0,H
I1,26/10/05,Palermo,Lecce,3,0,H,1,0,H
I1,26/10/05,Parma,Messina,1,1,D,1,0,H
I1,26/10/05,Reggina,Treviso,1,2,A,0,1,A
I1,26/10/05,Siena,Fiorentina,0,2,A,0,1,A
I1,29/10/05,Milan,Juventus,3,1,H,3,0,H
I1,29/10/05,Sampdoria,Inter,2,2,D,2,2,D
I1,30/10/05,Chievo,Empoli,2,2,D,1,1,D
I1,30/10/05,Fiorentina,Cagliari,2,1,H,0,1,A
I1,30/10/05,Lecce,Messina,0,2,A,0,0,D
I1,30/10/05,Livorno,Parma,2,0,H,2,0,H
I1,30/10/05,Reggina,Lazio,1,0,H,0,0,D
I1,30/10/05,Roma,Ascoli,2,1,H,1,0,H
I1,30/10/05,Treviso,Siena,0,1,A,0,1,A
I1,30/10/05,Udinese,Palermo,0,0,D,0,0,D
I1,05/11/05,Empoli,Reggina,3,0,H,1,0,H
I1,05/11/05,Lazio,Inter,0,0,D,0,0,D
I1,06/11/05,Ascoli,Fiorentina,0,2,A,0,1,A
I1,06/11/05,Cagliari,Treviso,0,0,D,0,0,D
I1,06/11/05,Juventus,Livorno,3,0,H,0,0,D
I1,06/11/05,Messina,Roma,0,2,A,0,1,A
I1,06/11/05,Milan,Udinese,5,1,H,3,0,H
I1,06/11/05,Palermo,Sampdoria,0,2,A,0,1,A
I1,06/11/05,Parma,Lecce,2,0,H,1,0,H
I1,06/11/05,Siena,Chievo,0,1,A,0,1,A
I1,19/11/05,Roma,Juventus,1,4,A,0,1,A
I1,19/11/05,Udinese,Messina,1,0,H,0,0,D
I1,20/11/05,Chievo,Ascoli,1,1,D,1,1,D
I1,20/11/05,Fiorentina,Milan,3,1,H,1,1,D
I1,20/11/05,Inter,Parma,2,0,H,0,0,D
I1,20/11/05,Lecce,Siena,3,0,H,1,0,H
I1,20/11/05,Livorno,Empoli,2,0,H,1,0,H
I1,20/11/05,Reggina,Cagliari,3,1,H,2,0,H
I1,20/11/05,Sampdoria,Lazio,2,0,H,0,0,D
I1,20/11/05,Treviso,Palermo,2,2,D,2,1,H
I1,26/11/05,Livorno,Chievo,0,0,D,0,0,D
I1,26/11/05,Milan,Lecce,2,1,H,1,0,H
I1,27/11/05,Ascoli,Palermo,1,1,D,0,1,A
I1,27/11/05,Cagliari,Sampdoria,2,0,H,1,0,H
I1,27/11/05,Empoli,Lazio,2,3,A,0,1,A
I1,27/11/05,Juventus,Treviso,3,1,H,2,1,H
I1,27/11/05,Messina,Inter,1,2,A,0,1,A
I1,27/11/05,Parma,Udinese,1,2,A,0,1,A
I1,27/11/05,Roma,Fiorentina,1,1,D,1,0,H
I1,27/11/05,Siena,Reggina,0,0,D,0,0,D
I1,03/12/05,Chievo,Milan,2,1,H,1,1,D
I1,03/12/05,Inter,Ascoli,1,0,H,1,0,H
I1,04/12/05,Fiorentina,Juventus,1,2,A,1,1,D
I1,04/12/05,Lazio,Siena,3,2,H,1,0,H
I1,04/12/05,Lecce,Roma,2,2,D,0,2,A
I1,04/12/05,Palermo,Cagliari,2,2,D,2,0,H
I1,04/12/05,Reggina,Parma,2,1,H,2,1,H
I1,04/12/05,Sampdoria,Empoli,2,0,H,0,0,D
I1,04/12/05,Treviso,Messina,0,0,D,0,0,D
I1,04/12/05,Udinese,Livorno,0,2,A,0,1,A
I1,10/12/05,Fiorentina,Treviso,1,0,H,0,0,D
I1,10/12/05,Siena,Empoli,1,0,H,1,0,H
I1,11/12/05,Ascoli,Reggina,1,1,D,0,0,D
I1,11/12/05,Inter,Milan,3,2,H,1,1,D
I1,11/12/05,Juventus,Cagliari,4,0,H,2,0,H
I1,11/12/05,Livorno,Lazio,2,1,H,0,0,D
I1,11/12/05,Messina,Chievo,2,0,H,2,0,H
I1,11/12/05,Parma,Sampdoria,1,1,D,1,0,H
I1,11/12/05,Roma,Palermo,1,2,A,1,1,D
I1,11/12/05,Udinese,Lecce,1,2,A,0,1,A
I1,17/12/05,Lazio,Juventus,1,1,D,1,1,D
I1,17/12/05,Treviso,Lecce,2,1,H,1,0,H
I1,18/12/05,Cagliari,Ascoli,2,1,H,2,0,H
I1,18/12/05,Chievo,Udinese,2,0,H,1,0,H
I1,18/12/05,Empoli,Fiorentina,1,1,D,0,0,D
I1,18/12/05,Milan,Messina,4,0,H,1,0,H
I1,18/12/05,Palermo,Livorno,0,2,A,0,0,D
I1,18/12/05,Reggina,Inter,0,4,A,0,3,A
I1,18/12/05,Sampdoria,Roma,1,1,D,0,1,A
I1,18/12/05,Siena,Parma,2,2,D,0,0,D
I1,21/12/05,Ascoli,Treviso,1,0,H,1,0,H
I1,21/12/05,Fiorentina,Palermo,1,0,H,1,0,H
I1,21/12/05,Inter,Empoli,4,1,H,2,0,H
I1,21/12/05,Juventus,Siena,2,0,H,1,0,H
I1,21/12/05,Lecce,Lazio,0,0,D,0,0,D
I1,21/12/05,Livorno,Milan,0,3,A,0,1,A
I1,21/12/05,Messina,Reggina,1,1,D,1,0,H
I1,21/12/05,Parma,Cagliari,1,0,H,1,0,H
I1,21/12/05,Roma,Chievo,4,0,H,2,0,H
I1,21/12/05,Udinese,Sampdoria,2,0,H,0,0,D
I1,07/01/06,Palermo,Juventus,1,2,A,1,2,A
I1,07/01/06,Reggina,Fiorentina,1,1,D,1,1,D
I1,08/01/06,Cagliari,Udinese,2,1,H,1,1,D
I1,08/01/06,Chievo,Lecce,3,1,H,1,1,D
I1,08/01/06,Empoli,Messina,1,3,A,1,1,D
I1,08/01/06,Lazio,Ascoli,4,1,H,2,1,H
I1,08/01/06,Milan,Parma,4,3,H,3,1,H
I1,08/01/06,Sampdoria,Livorno,0,2,A,0,1,A
I1,08/01/06,Siena,Inter,0,0,D,0,0,D
I1,08/01/06,Treviso,Roma,0,1,A,0,1,A
I1,14/01/06,Lecce,Sampdoria,0,3,A,0,2,A
I1,14/01/06,Messina,Palermo,0,0,D,0,0,D
I1,15/01/06,Ascoli,Empoli,3,1,H,1,1,D
I1,15/01/06,Fiorentina,Chievo,2,1,H,1,0,H
I1,15/01/06,Inter,Cagliari,3,2,H,2,1,H
I1,15/01/06,Juventus,Reggina,1,0,H,1,0,H
I1,15/01/06,Livorno,Siena,2,2,D,1,1,D
I1,15/01/06,Parma,Lazio,1,1,D,1,1,D
I1,15/01/06,Roma,Milan,1,0,H,0,0,D
I1,15/01/06,Udinese,Treviso,2,2,D,1,1,D
I1,18/01/06,Cagliari,Siena,1,0,H,0,0,D
I1,18/01/06,Chievo,Juventus,1,1,D,1,1,D
I1,18/01/06,Empoli,Udinese,1,1,D,0,0,D
I1,18/01/06,Lecce,Livorno,0,0,D,0,0,D
I1,18/01/06,Messina,Lazio,1,1,D,1,0,H
I1,18/01/06,Milan,Ascoli,1,0,H,1,0,H
I1,18/01/06,Palermo,Parma,4,2,H,1,2,A
I1,18/01/06,Roma,Reggina,3,1,H,1,0,H
I1,18/01/06,Sampdoria,Fiorentina,3,1,H,3,1,H
I1,18/01/06,Treviso,Inter,0,1,A,0,1,A
I1,21/01/06,Inter,Palermo,3,0,H,1,0,H
I1,21/01/06,Lazio,Cagliari,1,1,D,1,0,H
I1,22/01/06,Ascoli,Lecce,2,0,H,2,0,H
I1,22/01/06,Fiorentina,Messina,2,0,H,1,0,H
I1,22/01/06,Juventus,Empoli,2,1,H,1,1,D
I1,22/01/06,Livorno,Treviso,1,1,D,0,1,A
I1,22/01/06,Parma,Chievo,2,1,H,1,1,D
I1,22/01/06,Reggina,Sampdoria,2,1,H,2,1,H
I1,22/01/06,Siena,Milan,0,3,A,0,1,A
I1,22/01/06,Udinese,Roma,1,4,A,0,1,A
I1,28/01/06,Milan,Sampdoria,1,1,D,1,1,D
I1,28/01/06,Palermo,Siena,1,3,A,0,1,A
I1,29/01/06,Ascoli,Juventus,1,3,A,1,3,A
I1,29/01/06,Chievo,Reggina,4,0,H,0,0,D
I1,29/01/06,Empoli,Parma,1,2,A,0,1,A
I1,29/01/06,Lecce,Inter,0,2,A,0,0,D
I1,29/01/06,Messina,Cagliari,1,0,H,0,0,D
I1,29/01/06,Roma,Livorno,3,0,H,2,0,H
I1,29/01/06,Treviso,Lazio,0,1,A,0,0,D
I1,29/01/06,Udinese,Fiorentina,0,0,D,0,0,D
I1,04/02/06,Parma,Roma,0,3,A,0,0,D
I1,04/02/06,Siena,Ascoli,1,1,D,0,1,A
I1,05/02/06,Cagliari,Empoli,4,1,H,3,0,H
I1,05/02/06,Fiorentina,Lecce,1,0,H,1,0,H
I1,05/02/06,Inter,Chievo,1,0,H,1,0,H
I1,05/02/06,Juventus,Udinese,1,0,H,0,0,D
I1,05/02/06,Lazio,Milan,0,0,D,0,0,D
I1,05/02/06,Livorno,Messina,2,2,D,0,0,D
I1,05/02/06,Reggina,Palermo,2,2,D,1,1,D
I1,05/02/06,Sampdoria,Treviso,1,1,D,1,0,H
I1,08/02/06,Ascoli,Livorno,0,0,D,0,0,D
I1,08/02/06,Chievo,Sampdoria,1,1,D,0,1,A
I1,08/02/06,Fiorentina,Inter,2,1,H,1,0,H
I1,08/02/06,Juventus,Parma,1,1,D,1,1,D
I1,08/02/06,Lecce,Empoli,1,2,A,0,2,A
I1,08/02/06,Messina,Siena,0,0,D,0,0,D
I1,08/02/06,Milan,Treviso,5,0,H,1,0,H
I1,08/02/06,Palermo,Lazio,3,1,H,1,0,H
I1,08/02/06,Roma,Cagliari,4,3,H,2,2,D
I1,08/02/06,Udinese,Reggina,1,2,A,1,1,D
I1,11/02/06,Lazio,Udinese,1,1,D,1,1,D
I1,11/02/06,Treviso,Chievo,1,2,A,0,1,A
I1,12/02/06,Cagliari,Lecce,0,0,D,0,0,D
I1,12/02/06,Empoli,Palermo,0,1,A,0,0,D
I1,12/02/06,Inter,Juventus,1,2,A,0,0,D
I1,12/02/06,Livorno,Fiorentina,2,0,H,0,0,D
I1,12/02/06,Parma,Ascoli,0,0,D,0,0,D
I1,12/02/06,Reggina,Milan,1,4,A,1,2,A
I1,12/02/06,Sampdoria,Messina,4,2,H,1,1,D
I1,12/02/06,Siena,Roma,0,2,A,0,0,D
I1,18/02/06,Livorno,Inter,0,0,D,0,0,D
I1,18/02/06,Messina,Juventus,2,2,D,1,1,D
I1,18/02/06,Milan,Cagliari,1,0,H,1,0,H
I1,19/02/06,Chievo,Palermo,0,0,D,0,0,D
I1,19/02/06,Fiorentina,Lazio,1,2,A,0,1,A
I1,19/02/06,Lecce,Reggina,0,0,D,0,0,D
I1,19/02/06,Roma,Empoli,1,0,H,1,0,H
I1,19/02/06,Sampdoria,Ascoli,1,2,A,0,0,D
I1,19/02/06,Treviso,Parma,0,1,A,0,1,A
I1,19/02/06,Udinese,Siena,1,2,A,1,2,A
I1,25/02/06,Parma,Fiorentina,2,4,A,2,2,D
I1,25/02/06,Reggina,Livorno,1,1,D,0,0,D
I1,26/02/06,Ascoli,Messina,1,0,H,0,0,D
I1,26/02/06,Cagliari,Chievo,2,2,D,1,0,H
I1,26/02/06,Empoli,Treviso,1,1,D,0,0,D
I1,26/02/06,Inter,Udinese,3,1,H,1,0,H
I1,26/02/06,Juventus,Lecce,3,1,H,2,1,H
I1,26/02/06,Lazio,Roma,0,2,A,0,1,A
I1,26/02/06,Palermo,Milan,0,2,A,0,0,D
I1,26/02/06,Siena,Sampdoria,1,0,H,0,0,D
I1,04/03/06,Milan,Empoli,3,0,H,0,0,D
I1,04/03/06,Sampdoria,Juventus,0,1,A,0,0,D
I1,05/03/06,Chievo,Lazio,2,2,D,2,1,H
I1,05/03/06,Fiorentina,Siena,2,1,H,1,1,D
I1,05/03/06,Lecce,Palermo,2,0,H,0,0,D
I1,05/03/06,Livorno,Cagliari,0,1,A,0,0,D
I1,05/03/06,Messina,Parma,0,1,A,0,0,D
I1,05/03/06,Roma,Inter,1,1,D,1,0,H
I1,05/03/06,Treviso,Reggina,0,1,A,0,0,D
I1,05/03/06,Udinese,Ascoli,1,1,D,0,0,D
I1,11/03/06,Inter,Sampdoria,1,0,H,1,0,H
I1,11/03/06,Siena,Treviso,1,0,H,0,0,D
I1,12/03/06,Ascoli,Roma,3,2,H,3,0,H
I1,12/03/06,Empoli,Chievo,2,1,H,0,0,D
I1,12/03/06,Juventus,Milan,0,0,D,0,0,D
I1,12/03/06,Lazio,Reggina,3,1,H,2,0,H
I1,12/03/06,Messina,Lecce,2,1,H,1,1,D
I1,12/03/06,Palermo,Udinese,2,0,H,0,0,D
I1,12/03/06,Parma,Livorno,2,1,H,1,1,D
I1,18/03/06,Livorno,Juventus,1,3,A,0,1,A
I1,18/03/06,Treviso,Cagliari,1,2,A,1,1,D
I1,19/03/06,Chievo,Siena,4,1,H,1,1,D
I1,19/03/06,Fiorentina,Ascoli,3,1,H,0,1,A
I1,19/03/06,Inter,Lazio,3,1,H,1,0,H
I1,19/03/06,Lecce,Parma,1,2,A,0,0,D
I1,19/03/06,Reggina,Empoli,0,2,A,0,0,D
I1,19/03/06,Roma,Messina,2,1,H,1,0,H
I1,19/03/06,Sampdoria,Palermo,0,2,A,0,0,D
I1,19/03/06,Udinese,Milan,0,4,A,0,1,A
I1,22/03/06,Cagliari,Fiorentina,0,0,D,0,0,D
I1,26/03/06,Ascoli,Chievo,2,2,D,1,1,D
I1,26/03/06,Cagliari,Reggina,0,2,A,0,2,A
I1,26/03/06,Empoli,Livorno,2,1,H,1,0,H
I1,25/03/06,Juventus,Roma,1,1,D,1,0,H
I1,26/03/06,Lazio,Sampdoria,2,0,H,0,0,D
I1,26/03/06,Messina,Udinese,1,1,D,1,1,D
I1,25/03/06,Milan,Fiorentina,3,1,H,1,1,D
I1,26/03/06,Palermo,Treviso,1,0,H,0,0,D
I1,25/03/06,Parma,Inter,1,0,H,1,0,H
I1,26/03/06,Siena,Lecce,1,2,A,0,1,A
I1,01/04/06,Inter,Messina,3,0,H,3,0,H
I1,01/04/06,Lecce,Milan,1,0,H,0,0,D
I1,01/04/06,Treviso,Juventus,0,0,D,0,0,D
I1,02/04/06,Chievo,Livorno,2,1,H,1,1,D
I1,02/04/06,Fiorentina,Roma,1,1,D,1,0,H
I1,02/04/06,Lazio,Empoli,3,3,D,2,1,H
I1,02/04/06,Palermo,Ascoli,1,1,D,1,0,H
I1,02/04/06,Reggina,Siena,1,1,D,0,1,A
I1,02/04/06,Sampdoria,Cagliari,1,1,D,1,0,H
I1,02/04/06,Udinese,Parma,2,0,H,1,0,H
I1,08/04/06,Ascoli,Inter,1,2,A,1,0,H
I1,08/04/06,Livorno,Udinese,0,2,A,0,1,A
I1,09/04/06,Cagliari,Palermo,1,1,D,1,0,H
I1,09/04/06,Empoli,Sampdoria,2,1,H,1,0,H
I1,09/04/06,Juventus,Fiorentina,1,1,D,0,0,D
I1,09/04/06,Messina,Treviso,3,1,H,1,1,D
I1,09/04/06,Milan,Chievo,4,1,H,1,1,D
I1,09/04/06,Parma,Reggina,4,0,H,2,0,H
I1,09/04/06,Roma,Lecce,3,1,H,2,0,H
I1,09/04/06,Siena,Lazio,2,3,A,2,2,D
I1,14/04/06,Milan,Inter,1,0,H,0,0,D
I1,15/04/06,Cagliari,Juventus,1,1,D,1,0,H
I1,15/04/06,Chievo,Messina,2,0,H,1,0,H
I1,15/04/06,Empoli,Siena,2,1,H,2,0,H
I1,15/04/06,Lazio,Livorno,3,1,H,1,0,H
I1,15/04/06,Lecce,Udinese,1,2,A,1,1,D
I1,15/04/06,Palermo,Roma,3,3,D,0,3,A
I1,15/04/06,Reggina,Ascoli,2,0,H,2,0,H
I1,15/04/06,Sampdoria,Parma,1,2,A,1,0,H
I1,15/04/06,Treviso,Fiorentina,1,3,A,1,1,D
I1,22/04/06,Ascoli,Cagliari,2,2,D,1,0,H
I1,22/04/06,Fiorentina,Empoli,2,1,H,1,0,H
I1,22/04/06,Inter,Reggina,4,0,H,3,0,H
I1,22/04/06,Juventus,Lazio,1,1,D,0,1,A
I1,22/04/06,Lecce,Treviso,1,1,D,1,0,H
I1,22/04/06,Livorno,Palermo,3,1,H,2,0,H
I1,22/04/06,Messina,Milan,1,3,A,1,2,A
I1,22/04/06,Parma,Siena,1,1,D,0,1,A
I1,22/04/06,Roma,Sampdoria,0,0,D,0,0,D
I1,22/04/06,Udinese,Chievo,1,1,D,0,0,D
I1,30/04/06,Cagliari,Parma,3,1,H,2,0,H
I1,30/04/06,Chievo,Roma,4,4,D,2,3,A
I1,30/04/06,Empoli,Inter,1,0,H,0,0,D
I1,30/04/06,Lazio,Lecce,1,0,H,0,0,D
I1,30/04/06,Milan,Livorno,2,0,H,1,0,H
I1,30/04/06,Palermo,Fiorentina,1,0,H,0,0,D
I1,30/04/06,Reggina,Messina,3,0,H,0,0,D
I1,30/04/06,Sampdoria,Udinese,1,1,D,0,0,D
I1,30/04/06,Siena,Juventus,0,3,A,0,3,A
I1,30/04/06,Treviso,Ascoli,2,2,D,2,1,H
I1,07/05/06,Ascoli,Lazio,1,4,A,1,3,A
I1,07/05/06,Fiorentina,Reggina,5,2,H,3,0,H
I1,07/05/06,Inter,Siena,1,1,D,0,0,D
I1,07/05/06,Juventus,Palermo,2,1,H,1,0,H
I1,07/05/06,Lecce,Chievo,0,0,D,0,0,D
I1,07/05/06,Livorno,Sampdoria,0,0,D,0,0,D
I1,07/05/06,Messina,Empoli,1,2,A,0,1,A
I1,07/05/06,Parma,Milan,2,3,A,0,2,A
I1,07/05/06,Roma,Treviso,1,0,H,1,0,H
I1,07/05/06,Udinese,Cagliari,2,0,H,1,0,H
I1,14/05/06,Cagliari,Inter,2,2,D,2,2,D
I1,14/05/06,Chievo,Fiorentina,0,2,A,0,1,A
I1,14/05/06,Empoli,Ascoli,1,2,A,1,0,H
I1,14/05/06,Lazio,Parma,1,0,H,0,0,D
I1,14/05/06,Milan,Roma,2,1,H,1,1,D
I1,14/05/06,Palermo,Messina,1,0,H,1,0,H
I1,14/05/06,Reggina,Juventus,0,2,A,0,1,A
I1,14/05/06,Sampdoria,Lecce,1,3,A,0,1,A
I1,14/05/06,Siena,Livorno,0,0,D,0,0,D
I1,14/05/06,Treviso,Udinese,2,1,H,1,1,D
