Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
CR1,,NK Zagreb,Lokomotiva Zagreb,3,1,H,2,0,H
CR1,,HNK Rijeka,RNK Split,1,0,H,1,0,H
CR1,,NK Varaždin,NK Zadar,2,1,H,1,0,H
CR1,,NK Karlovac,NK Inter Zaprešić,3,0,H,1,0,H
CR1,,Hajduk Split,NK Istra 1961,6,1,H,5,1,H
CR1,,Dinamo Zagreb,Hrvatski Dragovoljac,4,1,H,4,1,H
CR1,,Slaven Belupo,HNK Šibenik,1,0,H,1,0,H
CR1,,Cibalia Vinkovci,NK Osijek,3,0,H,1,0,H
CR1,,Hrvatski Dragovoljac,Lokomotiva Zagreb,1,2,A,0,1,A
CR1,,NK Inter Zaprešić,Slaven Belupo,0,1,A,0,0,D
CR1,,NK Istra 1961,NK Zagreb,0,2,A,0,2,A
CR1,,HNK Šibenik,Cibalia Vinkovci,0,0,D,0,0,D
CR1,,NK Zadar,NK Karlovac,2,0,H,1,0,H
CR1,,RNK Split,NK Varaždin,4,0,H,1,0,H
CR1,,Dinamo Zagreb,HNK Rijeka,1,2,A,1,1,D
CR1,,NK Osijek,Hajduk Split,2,2,D,2,1,H
CR1,,NK Zagreb,NK Osijek,0,0,D,0,0,D
CR1,,Lokomotiva Zagreb,NK Istra 1961,1,0,H,0,0,D
CR1,,HNK Rijeka,Hrvatski Dragovoljac,3,0,H,1,0,H
CR1,,NK Karlovac,RNK Split,1,0,H,1,0,H
CR1,,Slaven Belupo,NK Zadar,2,0,H,0,0,D
CR1,,Cibalia Vinkovci,NK Inter Zaprešić,1,0,H,1,0,H
CR1,,NK Varaždin,Dinamo Zagreb,1,1,D,0,1,A
CR1,,Hajduk Split,HNK Šibenik,2,0,H,1,0,H
CR1,,Hrvatski Dragovoljac,NK Istra 1961,1,1,D,1,0,H
CR1,,NK Osijek,Lokomotiva Zagreb,0,0,D,0,0,D
CR1,,HNK Šibenik,NK Zagreb,0,1,A,0,1,A
CR1,,NK Zadar,Cibalia Vinkovci,0,0,D,0,0,D
CR1,,RNK Split,Slaven Belupo,3,0,H,1,0,H
CR1,,Dinamo Zagreb,NK Karlovac,4,2,H,1,1,D
CR1,,HNK Rijeka,NK Varaždin,1,1,D,1,1,D
CR1,,NK Inter Zaprešić,Hajduk Split,0,5,A,0,4,A
CR1,,NK Zagreb,NK Inter Zaprešić,2,1,H,1,1,D
CR1,,Lokomotiva Zagreb,HNK Šibenik,0,0,D,0,0,D
CR1,,NK Istra 1961,NK Osijek,1,2,A,0,1,A
CR1,,NK Varaždin,Hrvatski Dragovoljac,2,0,H,2,0,H
CR1,,Cibalia Vinkovci,RNK Split,0,1,A,0,1,A
CR1,,NK Karlovac,HNK Rijeka,0,1,A,0,0,D
CR1,,Slaven Belupo,Dinamo Zagreb,0,2,A,0,1,A
CR1,,Hajduk Split,NK Zadar,4,1,H,1,1,D
CR1,,Hrvatski Dragovoljac,NK Osijek,1,1,D,0,1,A
CR1,,HNK Šibenik,NK Istra 1961,2,2,D,2,2,D
CR1,,NK Inter Zaprešić,Lokomotiva Zagreb,5,0,H,1,0,H
CR1,,NK Zadar,NK Zagreb,2,1,H,2,0,H
CR1,,NK Varaždin,NK Karlovac,1,0,H,0,0,D
CR1,,HNK Rijeka,Slaven Belupo,2,1,H,1,0,H
CR1,,RNK Split,Hajduk Split,1,1,D,0,1,A
CR1,,Dinamo Zagreb,Cibalia Vinkovci,2,0,H,2,0,H
CR1,,Lokomotiva Zagreb,NK Zadar,3,2,H,1,0,H
CR1,,NK Zagreb,RNK Split,0,2,A,0,0,D
CR1,,NK Karlovac,Hrvatski Dragovoljac,2,0,H,1,0,H
CR1,,NK Osijek,HNK Šibenik,3,1,H,2,0,H
CR1,,NK Istra 1961,NK Inter Zaprešić,0,1,A,0,1,A
CR1,,Slaven Belupo,NK Varaždin,1,0,H,0,0,D
CR1,,Cibalia Vinkovci,HNK Rijeka,4,1,H,2,1,H
CR1,,Hajduk Split,Dinamo Zagreb,1,1,D,0,1,A
CR1,,Hrvatski Dragovoljac,HNK Šibenik,0,1,A,0,1,A
CR1,,NK Inter Zaprešić,NK Osijek,1,0,H,0,0,D
CR1,,NK Varaždin,Cibalia Vinkovci,2,1,H,1,0,H
CR1,,NK Zadar,NK Istra 1961,2,0,H,1,0,H
CR1,,RNK Split,Lokomotiva Zagreb,1,0,H,1,0,H
CR1,,NK Karlovac,Slaven Belupo,1,0,H,0,0,D
CR1,,Dinamo Zagreb,NK Zagreb,1,0,H,0,0,D
CR1,,HNK Rijeka,Hajduk Split,0,1,A,0,0,D
CR1,,NK Istra 1961,RNK Split,0,1,A,0,1,A
CR1,,NK Osijek,NK Zadar,3,2,H,2,1,H
CR1,,HNK Šibenik,NK Inter Zaprešić,0,1,A,0,0,D
CR1,,Slaven Belupo,Hrvatski Dragovoljac,3,0,H,0,0,D
