Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SWE,1958-05-11,,Motala AIF,Sandvikens IF,2,0,H,,,
SWE,1958-05-11,,Malmö FF,IFK Norrköping,3,1,H,,,
SWE,1958-05-11,,Halmstads BK,IFK Malmö,2,0,H,,,
SWE,1958-05-11,,IFK Eskilstuna,Helsingborgs IF,3,1,H,,,
SWE,1958-05-15,,Sandvikens IF,IFK Göteborg,1,3,A,,,
SWE,1958-05-15,,IFK Norrköping,Djurgårdens IF,1,1,D,,,
SWE,1958-05-15,,Motala AIF,Helsingborgs IF,1,3,A,,,
SWE,1958-05-15,,Malmö FF,IFK Eskilstuna,1,0,H,,,
SWE,1958-05-15,,GAIS Göteborg,Halmstads BK,3,1,H,,,
SWE,1958-05-15,,AIK Solna,IFK Malmö,1,1,D,,,
SWE,1958-05-18,,IFK Malmö,Sandvikens IF,4,0,H,,,
SWE,1958-05-18,,Helsingborgs IF,AIK Solna,0,2,A,,,
SWE,1958-05-18,,Halmstads BK,Malmö FF,2,2,D,,,
SWE,1958-05-18,,IFK Göteborg,IFK Norrköping,3,0,H,,,
SWE,1958-05-18,,IFK Eskilstuna,Motala AIF,0,4,A,,,
SWE,1958-05-18,,Djurgårdens IF,GAIS Göteborg,1,0,H,,,
SWE,1958-05-21,,IFK Norrköping,IFK Eskilstuna,2,0,H,,,
SWE,1958-07-27,,Halmstads BK,IFK Norrköping,0,4,A,,,
SWE,1958-07-27,,AIK Solna,GAIS Göteborg,2,0,H,,,
SWE,1958-07-31,,Djurgårdens IF,Halmstads BK,1,0,H,,,
SWE,1958-08-03,,Sandvikens IF,Malmö FF,1,5,A,,,
SWE,1958-08-03,,Motala AIF,GAIS Göteborg,0,0,D,,,
SWE,1958-08-03,,IFK Malmö,IFK Eskilstuna,1,0,H,,,
SWE,1958-08-03,,Helsingborgs IF,IFK Norrköping,2,3,A,,,
SWE,1958-08-03,,IFK Göteborg,AIK Solna,2,3,A,,,
SWE,1958-08-06,,IFK Eskilstuna,IFK Göteborg,0,2,A,,,
SWE,1958-08-06,,Djurgårdens IF,Motala AIF,1,1,D,,,
SWE,1958-08-08,,Malmö FF,IFK Malmö,4,4,D,,,
SWE,1958-08-10,,IFK Norrköping,IFK Göteborg,2,0,H,,,
SWE,1958-08-10,,Halmstads BK,Motala AIF,4,1,H,,,
SWE,1958-08-10,,GAIS Göteborg,Helsingborgs IF,2,2,D,,,
SWE,1958-08-10,,IFK Eskilstuna,Djurgårdens IF,2,2,D,,,
SWE,1958-08-10,,AIK Solna,Sandvikens IF,4,0,H,,,
SWE,1958-08-15,,IFK Göteborg,GAIS Göteborg,2,1,H,,,
SWE,1958-08-15,,Djurgårdens IF,AIK Solna,0,0,D,,,
SWE,1958-08-17,,Sandvikens IF,Helsingborgs IF,1,3,A,,,
SWE,1958-08-17,,Motala AIF,Malmö FF,3,0,H,,,
SWE,1958-08-17,,IFK Malmö,IFK Norrköping,1,2,A,,,
SWE,1958-08-17,,Halmstads BK,IFK Eskilstuna,2,3,A,,,
SWE,1958-08-24,,IFK Norrköping,Sandvikens IF,3,1,H,,,
SWE,1958-08-24,,Malmö FF,Djurgårdens IF,2,1,H,,,
SWE,1958-08-24,,Helsingborgs IF,IFK Göteborg,0,0,D,,,
SWE,1958-08-24,,GAIS Göteborg,Halmstads BK,2,3,A,,,
SWE,1958-08-24,,IFK Eskilstuna,Motala AIF,1,1,D,,,
SWE,1958-08-24,,AIK Solna,IFK Malmö,0,2,A,,,
SWE,1958-08-31,,Motala AIF,AIK Solna,0,2,A,,,
SWE,1958-08-31,,IFK Malmö,Helsingborgs IF,0,3,A,,,
SWE,1958-08-31,,Halmstads BK,Malmö FF,3,2,H,,,
SWE,1958-08-31,,IFK Göteborg,Sandvikens IF,5,2,H,,,
SWE,1958-08-31,,IFK Eskilstuna,GAIS Göteborg,0,6,A,,,
SWE,1958-08-31,,Djurgårdens IF,IFK Norrköping,4,1,H,,,
SWE,1958-09-07,,Sandvikens IF,Halmstads BK,6,2,H,,,
SWE,1958-09-07,,IFK Norrköping,AIK Solna,4,2,H,,,
SWE,1958-09-07,,IFK Malmö,Motala AIF,3,1,H,,,
SWE,1958-09-07,,Helsingborgs IF,Malmö FF,1,0,H,,,
SWE,1958-09-07,,IFK Göteborg,IFK Eskilstuna,5,0,H,,,
SWE,1958-09-07,,Djurgårdens IF,GAIS Göteborg,1,0,H,,,
SWE,1958-09-21,,Motala AIF,Djurgårdens IF,0,4,A,,,
SWE,1958-09-21,,Malmö FF,IFK Göteborg,5,3,H,,,
SWE,1958-09-21,,Halmstads BK,IFK Malmö,3,1,H,,,
SWE,1958-09-21,,GAIS Göteborg,IFK Norrköping,2,1,H,,,
SWE,1958-09-21,,IFK Eskilstuna,Sandvikens IF,0,0,D,,,
SWE,1958-09-21,,AIK Solna,Helsingborgs IF,4,1,H,,,
SWE,1958-09-28,,Sandvikens IF,Djurgårdens IF,2,4,A,,,
SWE,1958-09-28,,IFK Norrköping,IFK Eskilstuna,2,2,D,,,
SWE,1958-09-28,,IFK Malmö,GAIS Göteborg,0,3,A,,,
SWE,1958-09-28,,Helsingborgs IF,Halmstads BK,3,0,H,,,
SWE,1958-09-28,,IFK Göteborg,Motala AIF,4,0,H,,,
SWE,1958-09-28,,AIK Solna,Malmö FF,1,4,A,,,
SWE,1958-10-05,,Motala AIF,Sandvikens IF,1,2,A,,,
SWE,1958-10-05,,Malmö FF,IFK Norrköping,2,1,H,,,
SWE,1958-10-05,,Halmstads BK,IFK Göteborg,1,5,A,,,
SWE,1958-10-05,,GAIS Göteborg,AIK Solna,1,0,H,,,
SWE,1958-10-05,,IFK Eskilstuna,Helsingborgs IF,0,4,A,,,
SWE,1958-10-05,,Djurgårdens IF,IFK Malmö,3,2,H,,,
SWE,1958-10-12,,Sandvikens IF,IFK Malmö,2,0,H,,,
SWE,1958-10-12,,IFK Norrköping,Halmstads BK,3,2,H,,,
SWE,1958-10-12,,Malmö FF,GAIS Göteborg,2,1,H,,,
SWE,1958-10-12,,Helsingborgs IF,Motala AIF,6,1,H,,,
SWE,1958-10-12,,IFK Göteborg,Djurgårdens IF,4,3,H,,,
SWE,1958-10-12,,AIK Solna,IFK Eskilstuna,3,5,A,,,
SWE,1958-10-19,,Motala AIF,IFK Norrköping,1,2,A,,,
SWE,1958-10-19,,IFK Malmö,IFK Göteborg,1,1,D,,,
SWE,1958-10-19,,Halmstads BK,AIK Solna,3,1,H,,,
SWE,1958-10-19,,GAIS Göteborg,Sandvikens IF,1,0,H,,,
SWE,1958-10-19,,IFK Eskilstuna,Malmö FF,1,3,A,,,
SWE,1958-10-19,,Djurgårdens IF,Helsingborgs IF,2,4,A,,,
