Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SWE,1924-08-03,,AIK Solna,Västerås IK,5,1,H,,,
SWE,1924-08-03,,IFK Eskilstuna,IK Sleipner,1,3,A,,,
SWE,1924-08-03,,Helsingborgs IF,GAIS Göteborg,1,2,A,,,
SWE,1924-08-03,,IFK Malmö,IFK Göteborg,1,1,D,,,
SWE,1924-08-03,,IFK Norrköping,Landskrona BoIS,0,1,A,,,
SWE,1924-08-03,,Örgryte IS,Hammarby IF,5,1,H,,,
SWE,1924-08-08,,IFK Göteborg,GAIS Göteborg,1,3,A,,,
SWE,1924-08-10,,GAIS Göteborg,IFK Norrköping,3,2,H,,,
SWE,1924-08-10,,Hammarby IF,AIK Solna,1,7,A,,,
SWE,1924-08-10,,Helsingborgs IF,IFK Malmö,4,2,H,,,
SWE,1924-08-10,,Landskrona BoIS,IFK Göteborg,0,4,A,,,
SWE,1924-08-10,,IK Sleipner,Örgryte IS,0,1,A,,,
SWE,1924-08-10,,Västerås IK,IFK Eskilstuna,0,1,A,,,
SWE,1924-08-15,,GAIS Göteborg,Örgryte IS,1,1,D,,,
SWE,1924-08-15,,IFK Norrköping,IK Sleipner,3,2,H,,,
SWE,1924-08-17,,AIK Solna,IK Sleipner,3,2,H,,,
SWE,1924-08-17,,IFK Eskilstuna,Hammarby IF,7,2,H,,,
SWE,1924-08-17,,IFK Göteborg,Västerås IK,8,1,H,,,
SWE,1924-08-17,,IFK Malmö,Örgryte IS,0,1,A,,,
SWE,1924-08-17,,Landskrona BoIS,Helsingborgs IF,1,1,D,,,
SWE,1924-08-22,,IFK Göteborg,Örgryte IS,2,2,D,,,
SWE,1924-08-24,,IFK Göteborg,AIK Solna,1,0,H,,,
SWE,1924-08-24,,Hammarby IF,Landskrona BoIS,3,3,D,,,
SWE,1924-08-24,,Helsingborgs IF,IFK Eskilstuna,3,2,H,,,
SWE,1924-08-24,,IFK Malmö,Västerås IK,3,3,D,,,
SWE,1924-08-24,,IK Sleipner,GAIS Göteborg,1,2,A,,,
SWE,1924-08-31,,Hammarby IF,IK Sleipner,3,3,D,,,
SWE,1924-08-31,,IFK Norrköping,IFK Eskilstuna,2,1,H,,,
SWE,1924-08-31,,Örgryte IS,AIK Solna,5,1,H,,,
SWE,1924-09-07,,GAIS Göteborg,Helsingborgs IF,3,2,H,,,
SWE,1924-09-07,,Hammarby IF,IFK Norrköping,1,2,A,,,
SWE,1924-09-07,,Landskrona BoIS,Örgryte IS,0,5,A,,,
SWE,1924-09-07,,IK Sleipner,IFK Eskilstuna,2,1,H,,,
SWE,1924-09-07,,Västerås IK,AIK Solna,1,3,A,,,
SWE,1924-09-14,,AIK Solna,IFK Malmö,6,3,H,,,
SWE,1924-09-14,,IFK Eskilstuna,GAIS Göteborg,1,2,A,,,
SWE,1924-09-14,,Helsingborgs IF,IK Sleipner,1,0,H,,,
SWE,1924-09-14,,IFK Norrköping,Hammarby IF,2,0,H,,,
SWE,1924-09-14,,Örgryte IS,Landskrona BoIS,4,1,H,,,
SWE,1924-09-14,,Västerås IK,IFK Göteborg,1,5,A,,,
SWE,1924-09-21,,IFK Göteborg,Helsingborgs IF,2,1,H,,,
SWE,1924-09-21,,Landskrona BoIS,IFK Malmö,2,4,A,,,
SWE,1924-09-21,,Västerås IK,GAIS Göteborg,1,1,D,,,
SWE,1924-09-28,,Hammarby IF,IFK Göteborg,0,6,A,,,
SWE,1924-09-28,,Helsingborgs IF,Västerås IK,5,0,H,,,
SWE,1924-09-28,,IFK Malmö,IFK Eskilstuna,8,3,H,,,
SWE,1924-09-28,,Landskrona BoIS,AIK Solna,3,0,H,,,
SWE,1924-09-28,,Örgryte IS,IFK Norrköping,3,0,H,,,
SWE,1924-10-05,,AIK Solna,Helsingborgs IF,5,2,H,,,
SWE,1924-10-05,,IFK Eskilstuna,Örgryte IS,1,4,A,,,
SWE,1924-10-05,,IFK Göteborg,IFK Norrköping,3,1,H,,,
SWE,1924-10-05,,IFK Malmö,Hammarby IF,3,1,H,,,
SWE,1924-10-05,,Landskrona BoIS,GAIS Göteborg,0,0,D,,,
SWE,1924-10-05,,IK Sleipner,Västerås IK,2,0,H,,,
SWE,1924-10-12,,AIK Solna,IFK Norrköping,5,0,H,,,
SWE,1924-10-12,,IFK Eskilstuna,IFK Göteborg,2,8,A,,,
SWE,1924-10-12,,GAIS Göteborg,Hammarby IF,5,1,H,,,
SWE,1924-10-12,,Helsingborgs IF,Örgryte IS,1,1,D,,,
SWE,1924-10-12,,IK Sleipner,IFK Malmö,1,1,D,,,
SWE,1924-10-12,,Västerås IK,Landskrona BoIS,2,2,D,,,
SWE,1924-10-19,,GAIS Göteborg,Landskrona BoIS,6,0,H,,,
SWE,1924-10-19,,Hammarby IF,IFK Malmö,1,1,D,,,
SWE,1924-10-19,,Helsingborgs IF,AIK Solna,1,0,H,,,
SWE,1924-10-19,,IFK Norrköping,IFK Göteborg,4,1,H,,,
SWE,1924-10-19,,Västerås IK,IK Sleipner,1,2,A,,,
SWE,1924-10-26,,AIK Solna,IFK Göteborg,3,4,A,,,
SWE,1924-10-26,,IFK Malmö,GAIS Göteborg,0,3,A,,,
SWE,1924-10-26,,Landskrona BoIS,IK Sleipner,1,0,H,,,
SWE,1924-10-26,,IFK Norrköping,Helsingborgs IF,0,4,A,,,
SWE,1924-10-26,,Örgryte IS,IFK Eskilstuna,3,2,H,,,
SWE,1924-10-26,,Västerås IK,Hammarby IF,1,1,D,,,
SWE,1924-11-02,,IFK Eskilstuna,Landskrona BoIS,5,0,H,,,
SWE,1924-11-02,,GAIS Göteborg,AIK Solna,2,1,H,,,
SWE,1924-11-02,,Hammarby IF,Helsingborgs IF,0,6,A,,,
SWE,1924-11-02,,IFK Malmö,IFK Norrköping,4,1,H,,,
SWE,1924-11-02,,IK Sleipner,IFK Göteborg,2,2,D,,,
SWE,1924-11-09,,IFK Göteborg,IFK Malmö,6,1,H,,,
SWE,1925-04-05,,IFK Göteborg,Landskrona BoIS,6,0,H,,,
SWE,1925-04-10,,GAIS Göteborg,Västerås IK,4,0,H,,,
SWE,1925-04-11,,IFK Göteborg,IFK Eskilstuna,2,2,D,,,
SWE,1925-04-12,,Örgryte IS,Västerås IK,7,1,H,,,
SWE,1925-04-13,,GAIS Göteborg,IFK Eskilstuna,4,0,H,,,
SWE,1925-04-13,,Helsingborgs IF,IFK Norrköping,4,3,H,,,
SWE,1925-04-13,,IK Sleipner,AIK Solna,2,1,H,,,
SWE,1925-04-19,,AIK Solna,IFK Eskilstuna,6,1,H,,,
SWE,1925-04-19,,IFK Malmö,Helsingborgs IF,1,3,A,,,
SWE,1925-04-19,,Landskrona BoIS,Hammarby IF,2,3,A,,,
SWE,1925-04-19,,IFK Norrköping,GAIS Göteborg,0,2,A,,,
SWE,1925-04-19,,Örgryte IS,IK Sleipner,6,1,H,,,
SWE,1925-04-26,,GAIS Göteborg,IK Sleipner,4,0,H,,,
SWE,1925-04-26,,Hammarby IF,Örgryte IS,2,1,H,,,
SWE,1925-04-26,,Helsingborgs IF,Landskrona BoIS,1,2,A,,,
SWE,1925-04-26,,IFK Malmö,AIK Solna,0,1,A,,,
SWE,1925-04-26,,IFK Norrköping,Västerås IK,0,1,A,,,
SWE,1925-05-03,,IFK Eskilstuna,AIK Solna,2,5,A,,,
SWE,1925-05-03,,Hammarby IF,GAIS Göteborg,0,5,A,,,
SWE,1925-05-03,,Örgryte IS,IFK Malmö,4,0,H,,,
SWE,1925-05-03,,IK Sleipner,Helsingborgs IF,0,2,A,,,
SWE,1925-05-03,,Västerås IK,IFK Norrköping,1,2,A,,,
SWE,1925-05-08,,Örgryte IS,IFK Göteborg,0,1,A,,,
SWE,1925-05-10,,AIK Solna,GAIS Göteborg,0,2,A,,,
SWE,1925-05-10,,IFK Göteborg,IK Sleipner,9,1,H,,,
SWE,1925-05-10,,Helsingborgs IF,Hammarby IF,4,1,H,,,
SWE,1925-05-10,,Landskrona BoIS,IFK Eskilstuna,2,2,D,,,
SWE,1925-05-10,,IFK Norrköping,IFK Malmö,2,1,H,,,
SWE,1925-05-10,,Västerås IK,Örgryte IS,1,6,A,,,
SWE,1925-05-15,,Hammarby IF,Västerås IK,1,3,A,,,
SWE,1925-05-15,,Örgryte IS,GAIS Göteborg,0,0,D,,,
SWE,1925-05-17,,Hammarby IF,IFK Eskilstuna,0,2,A,,,
SWE,1925-05-17,,IFK Malmö,IK Sleipner,4,1,H,,,
SWE,1925-05-17,,IFK Norrköping,AIK Solna,1,0,H,,,
SWE,1925-05-17,,Örgryte IS,Helsingborgs IF,0,0,D,,,
SWE,1925-05-21,,IFK Eskilstuna,Västerås IK,1,0,H,,,
SWE,1925-05-21,,Landskrona BoIS,IFK Norrköping,2,1,H,,,
SWE,1925-05-31,,IFK Eskilstuna,IFK Malmö,2,0,H,,,
SWE,1925-05-31,,IK Sleipner,Landskrona BoIS,2,2,D,,,
SWE,1925-05-31,,Västerås IK,Helsingborgs IF,0,1,A,,,
SWE,1925-06-01,,AIK Solna,Landskrona BoIS,3,1,H,,,
SWE,1925-06-01,,IFK Eskilstuna,Helsingborgs IF,1,1,D,,,
SWE,1925-06-01,,IFK Göteborg,Hammarby IF,8,0,H,,,
SWE,1925-06-01,,IFK Norrköping,Örgryte IS,0,5,A,,,
SWE,1925-06-01,,Västerås IK,IFK Malmö,2,2,D,,,
SWE,1925-06-05,,AIK Solna,Hammarby IF,1,0,H,,,
SWE,1925-06-05,,GAIS Göteborg,IFK Göteborg,3,4,A,,,
SWE,1925-06-05,,IFK Malmö,Landskrona BoIS,0,1,A,,,
SWE,1925-06-05,,IK Sleipner,IFK Norrköping,4,0,H,,,
SWE,1925-06-07,,AIK Solna,Örgryte IS,1,3,A,,,
SWE,1925-06-07,,IFK Eskilstuna,IFK Norrköping,1,1,D,,,
SWE,1925-06-07,,GAIS Göteborg,IFK Malmö,6,0,H,,,
