Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
I1,02/10/11,Parma,Genoa,3,1,H,2,0,H
I1,02/10/11,Udinese,Bologna,2,0,H,1,0,H
I1,15/10/11,Catania,Inter,2,1,H,0,1,A
I1,15/10/11,Milan,Palermo,3,0,H,1,0,H
I1,15/10/11,Napoli,Parma,1,2,A,0,0,D
I1,16/10/11,Atalanta,Udinese,0,0,D,0,0,D
I1,16/10/11,Cagliari,Siena,0,0,D,0,0,D
I1,16/10/11,Cesena,Fiorentina,0,0,D,0,0,D
I1,16/10/11,Chievo,Juventus,0,0,D,0,0,D
I1,16/10/11,Genoa,Lecce,0,0,D,0,0,D
I1,16/10/11,Lazio,Roma,2,1,H,0,1,A
I1,16/10/11,Novara,Bologna,0,2,A,0,1,A
I1,22/10/11,Fiorentina,Catania,2,2,D,1,1,D
I1,22/10/11,Juventus,Genoa,2,2,D,1,1,D
I1,23/10/11,Bologna,Lazio,0,2,A,0,1,A
I1,23/10/11,Cagliari,Napoli,0,0,D,0,0,D
I1,23/10/11,Inter,Chievo,1,0,H,1,0,H
I1,23/10/11,Lecce,Milan,3,4,A,3,0,H
I1,23/10/11,Parma,Atalanta,1,2,A,0,0,D
I1,23/10/11,Roma,Palermo,1,0,H,1,0,H
I1,23/10/11,Siena,Cesena,2,0,H,1,0,H
I1,23/10/11,Udinese,Novara,3,0,H,2,0,H
I1,25/10/11,Juventus,Fiorentina,2,1,H,1,0,H
I1,26/10/11,Atalanta,Inter,1,1,D,1,1,D
I1,26/10/11,Cesena,Cagliari,1,1,D,1,1,D
I1,26/10/11,Chievo,Bologna,0,1,A,0,0,D
I1,26/10/11,Genoa,Roma,2,1,H,1,0,H
I1,26/10/11,Lazio,Catania,1,1,D,1,0,H
I1,26/10/11,Milan,Parma,4,1,H,2,0,H
I1,26/10/11,Napoli,Udinese,2,0,H,2,0,H
I1,26/10/11,Novara,Siena,1,1,D,0,1,A
I1,27/10/11,Palermo,Lecce,2,0,H,1,0,H
I1,29/10/11,Catania,Napoli,2,1,H,1,1,D
I1,29/10/11,Inter,Juventus,1,2,A,1,2,A
I1,29/10/11,Roma,Milan,2,3,A,1,2,A
I1,30/10/11,Bologna,Atalanta,3,1,H,1,1,D
I1,30/10/11,Cagliari,Lazio,0,3,A,0,2,A
I1,30/10/11,Fiorentina,Genoa,1,0,H,1,0,H
I1,30/10/11,Lecce,Novara,1,1,D,1,1,D
I1,30/10/11,Parma,Cesena,2,0,H,1,0,H
I1,30/10/11,Siena,Chievo,4,1,H,1,0,H
I1,30/10/11,Udinese,Palermo,1,0,H,1,0,H
I1,05/11/11,Novara,Roma,0,2,A,0,0,D
I1,05/11/11,Palermo,Bologna,3,1,H,1,0,H
I1,06/11/11,Atalanta,Cagliari,1,0,H,0,0,D
I1,06/11/11,Cesena,Lecce,0,1,A,0,0,D
I1,06/11/11,Chievo,Fiorentina,1,0,H,0,0,D
I1,06/11/11,Lazio,Parma,1,0,H,0,0,D
I1,06/11/11,Milan,Catania,4,0,H,2,0,H
I1,06/11/11,Udinese,Siena,2,1,H,1,0,H
I1,19/11/11,Fiorentina,Milan,0,0,D,0,0,D
I1,19/11/11,Inter,Cagliari,2,1,H,0,0,D
I1,19/11/11,Napoli,Lazio,0,0,D,0,0,D
I1,20/11/11,Bologna,Cesena,0,1,A,0,0,D
I1,20/11/11,Catania,Chievo,1,2,A,0,1,A
I1,20/11/11,Genoa,Novara,1,0,H,0,0,D
I1,20/11/11,Juventus,Palermo,3,0,H,1,0,H
I1,20/11/11,Parma,Udinese,2,0,H,0,0,D
I1,20/11/11,Roma,Lecce,2,1,H,1,0,H
I1,20/11/11,Siena,Atalanta,2,2,D,1,1,D
I1,25/11/11,Udinese,Roma,2,0,H,0,0,D
I1,26/11/11,Atalanta,Napoli,1,1,D,0,0,D
I1,26/11/11,Lazio,Juventus,0,1,A,0,1,A
I1,26/11/11,Lecce,Catania,0,1,A,0,0,D
I1,26/11/11,Novara,Parma,2,1,H,0,1,A
I1,27/11/11,Cagliari,Bologna,1,1,D,0,0,D
I1,27/11/11,Cesena,Genoa,2,0,H,0,0,D
I1,27/11/11,Milan,Chievo,4,0,H,4,0,H
I1,27/11/11,Palermo,Fiorentina,2,0,H,1,0,H
I1,27/11/11,Siena,Inter,0,1,A,0,0,D
I1,29/11/11,Napoli,Juventus,3,3,D,2,0,H
I1,02/12/11,Genoa,Milan,0,2,A,0,0,D
I1,03/12/11,Inter,Udinese,0,1,A,0,0,D
I1,03/12/11,Napoli,Lecce,4,2,H,3,0,H
I1,04/12/11,Bologna,Siena,1,0,H,1,0,H
I1,04/12/11,Catania,Cagliari,0,1,A,0,0,D
I1,04/12/11,Chievo,Atalanta,0,0,D,0,0,D
I1,04/12/11,Fiorentina,Roma,3,0,H,2,0,H
I1,04/12/11,Juventus,Cesena,2,0,H,0,0,D
I1,04/12/11,Parma,Palermo,0,0,D,0,0,D
I1,05/12/11,Lazio,Novara,3,0,H,2,0,H
I1,10/12/11,Inter,Fiorentina,2,0,H,1,0,H
I1,10/12/11,Lecce,Lazio,2,3,A,1,1,D
I1,10/12/11,Palermo,Cesena,0,1,A,0,0,D
I1,10/12/11,Siena,Genoa,0,2,A,0,0,D
I1,11/12/11,Atalanta,Catania,1,1,D,0,1,A
I1,11/12/11,Bologna,Milan,2,2,D,1,1,D
I1,11/12/11,Cagliari,Parma,0,0,D,0,0,D
I1,11/12/11,Novara,Napoli,1,1,D,0,0,D
I1,11/12/11,Udinese,Chievo,2,1,H,0,0,D
I1,12/12/11,Roma,Juventus,1,1,D,1,0,H
I1,13/12/11,Genoa,Inter,0,1,A,0,0,D
I1,17/12/11,Chievo,Cagliari,2,0,H,1,0,H
I1,17/12/11,Fiorentina,Atalanta,2,2,D,1,0,H
I1,17/12/11,Milan,Siena,2,0,H,0,0,D
I1,18/12/11,Catania,Palermo,2,0,H,1,0,H
I1,18/12/11,Cesena,Inter,0,1,A,0,0,D
I1,18/12/11,Genoa,Bologna,2,1,H,1,0,H
I1,18/12/11,Juventus,Novara,2,0,H,1,0,H
I1,18/12/11,Lazio,Udinese,2,2,D,1,1,D
I1,18/12/11,Napoli,Roma,1,3,A,0,1,A
I1,18/12/11,Parma,Lecce,3,3,D,1,0,H
I1,20/12/11,Cagliari,Milan,0,2,A,0,1,A
I1,20/12/11,Siena,Fiorentina,0,0,D,0,0,D
I1,21/12/11,Atalanta,Cesena,4,1,H,3,1,H
I1,21/12/11,Bologna,Roma,0,2,A,0,2,A
I1,21/12/11,Inter,Lecce,4,1,H,1,1,D
I1,21/12/11,Lazio,Chievo,0,0,D,0,0,D
I1,21/12/11,Napoli,Genoa,6,1,H,4,1,H
I1,21/12/11,Novara,Palermo,2,2,D,0,1,A
I1,21/12/11,Parma,Catania,3,3,D,3,1,H
I1,21/12/11,Udinese,Juventus,0,0,D,0,0,D
I1,07/01/12,Inter,Parma,5,0,H,3,0,H
I1,07/01/12,Siena,Lazio,4,0,H,3,0,H
I1,08/01/12,Atalanta,Milan,0,2,A,0,1,A
I1,08/01/12,Bologna,Catania,2,0,H,0,0,D
I1,08/01/12,Cagliari,Genoa,3,0,H,1,0,H
I1,08/01/12,Lecce,Juventus,0,1,A,0,1,A
I1,08/01/12,Novara,Fiorentina,0,3,A,0,2,A
I1,08/01/12,Palermo,Napoli,1,3,A,0,1,A
I1,08/01/12,Roma,Chievo,2,0,H,1,0,H
I1,08/01/12,Udinese,Cesena,4,1,H,1,1,D
I1,15/01/12,Cesena,Novara,3,1,H,3,0,H
I1,15/01/12,Chievo,Palermo,1,0,H,0,0,D
I1,15/01/12,Fiorentina,Lecce,0,1,A,0,0,D
I1,15/01/12,Genoa,Udinese,3,2,H,0,1,A
I1,15/01/12,Juventus,Cagliari,1,1,D,1,0,H
I1,15/01/12,Lazio,Atalanta,2,0,H,1,0,H
I1,15/01/12,Milan,Inter,0,1,A,0,0,D
I1,15/01/12,Parma,Siena,3,1,H,1,0,H
I1,16/01/12,Napoli,Bologna,1,1,D,0,1,A
I1,21/01/12,Atalanta,Juventus,0,2,A,0,0,D
I1,21/01/12,Roma,Cesena,5,1,H,3,0,H
I1,22/01/12,Bologna,Parma,0,0,D,0,0,D
I1,22/01/12,Cagliari,Fiorentina,0,0,D,0,0,D
I1,22/01/12,Inter,Lazio,2,1,H,1,1,D
I1,22/01/12,Lecce,Chievo,2,2,D,1,2,A
I1,22/01/12,Novara,Milan,0,3,A,0,0,D
I1,22/01/12,Palermo,Genoa,5,3,H,3,1,H
I1,22/01/12,Siena,Napoli,1,1,D,0,0,D
I1,22/01/12,Udinese,Catania,2,1,H,1,0,H
I1,28/01/12,Catania,Parma,1,1,D,1,1,D
I1,28/01/12,Juventus,Udinese,2,1,H,1,0,H
I1,29/01/12,Cesena,Atalanta,0,1,A,0,0,D
I1,29/01/12,Chievo,Lazio,0,3,A,0,1,A
I1,29/01/12,Fiorentina,Siena,2,1,H,1,0,H
I1,29/01/12,Genoa,Napoli,3,2,H,2,0,H
I1,29/01/12,Lecce,Inter,1,0,H,1,0,H
I1,29/01/12,Milan,Cagliari,3,0,H,2,0,H
I1,29/01/12,Palermo,Novara,2,0,H,1,0,H
I1,29/01/12,Roma,Bologna,1,1,D,0,0,D
I1,01/02/12,Cagliari,Roma,4,2,H,2,2,D
I1,01/02/12,Inter,Palermo,4,4,D,1,1,D
I1,01/02/12,Lazio,Milan,2,0,H,0,0,D
I1,01/02/12,Napoli,Cesena,0,0,D,0,0,D
I1,01/02/12,Udinese,Lecce,2,1,H,2,1,H
I1,02/02/12,Novara,Chievo,1,2,A,0,1,A
I1,04/02/12,Roma,Inter,4,0,H,2,0,H
I1,05/02/12,Chievo,Parma,1,2,A,0,0,D
I1,05/02/12,Fiorentina,Udinese,3,2,H,1,1,D
I1,05/02/12,Genoa,Lazio,3,2,H,2,0,H
I1,05/02/12,Juventus,Siena,0,0,D,0,0,D
I1,05/02/12,Lecce,Bologna,0,0,D,0,0,D
I1,05/02/12,Milan,Napoli,0,0,D,0,0,D
I1,05/02/12,Novara,Cagliari,0,0,D,0,0,D
I1,05/02/12,Palermo,Atalanta,2,1,H,1,0,H
I1,08/02/12,Catania,Roma,1,1,D,1,1,D
I1,09/02/12,Lazio,Cesena,3,2,H,0,2,A
I1,11/02/12,Cagliari,Palermo,2,1,H,0,0,D
I1,11/02/12,Udinese,Milan,1,2,A,1,0,H
I1,12/02/12,Atalanta,Lecce,0,0,D,0,0,D
I1,12/02/12,Catania,Genoa,4,0,H,1,0,H
I1,12/02/12,Inter,Novara,0,1,A,0,0,D
I1,13/02/12,Napoli,Chievo,2,0,H,2,0,H
I1,13/02/12,Siena,Roma,1,0,H,0,0,D
I1,15/02/12,Atalanta,Genoa,1,0,H,0,0,D
I1,15/02/12,Parma,Juventus,0,0,D,0,0,D
I1,17/02/12,Fiorentina,Napoli,0,3,A,0,1,A
I1,17/02/12,Inter,Bologna,0,3,A,0,2,A
I1,18/02/12,Juventus,Catania,3,1,H,1,1,D
I1,19/02/12,Cesena,Milan,1,3,A,0,2,A
I1,19/02/12,Genoa,Chievo,0,1,A,0,1,A
I1,19/02/12,Lecce,Siena,4,1,H,1,1,D
I1,19/02/12,Novara,Atalanta,0,0,D,0,0,D
I1,19/02/12,Palermo,Lazio,5,1,H,3,0,H
I1,19/02/12,Roma,Parma,1,0,H,1,0,H
I1,19/02/12,Udinese,Cagliari,0,0,D,0,0,D
I1,21/02/12,Bologna,Fiorentina,2,0,H,2,0,H
I1,22/02/12,Siena,Catania,0,1,A,0,1,A
I1,25/02/12,Genoa,Parma,2,2,D,0,1,A
I1,25/02/12,Milan,Juventus,1,1,D,1,0,H
I1,26/02/12,Atalanta,Roma,4,1,H,2,1,H
I1,26/02/12,Bologna,Udinese,1,3,A,0,1,A
I1,26/02/12,Cagliari,Lecce,1,2,A,0,1,A
I1,26/02/12,Catania,Novara,3,1,H,1,0,H
I1,26/02/12,Chievo,Cesena,1,0,H,0,0,D
I1,26/02/12,Lazio,Fiorentina,1,0,H,1,0,H
I1,26/02/12,Napoli,Inter,1,0,H,0,0,D
I1,26/02/12,Siena,Palermo,4,1,H,2,1,H
I1,03/03/12,Juventus,Chievo,1,1,D,1,0,H
I1,03/03/12,Palermo,Milan,0,4,A,0,3,A
I1,04/03/12,Bologna,Novara,1,0,H,0,0,D
I1,04/03/12,Fiorentina,Cesena,2,0,H,0,0,D
I1,04/03/12,Inter,Catania,2,2,D,0,2,A
I1,04/03/12,Lecce,Genoa,2,2,D,0,1,A
I1,04/03/12,Parma,Napoli,1,2,A,0,1,A
I1,04/03/12,Roma,Lazio,1,2,A,1,1,D
I1,04/03/12,Siena,Cagliari,3,0,H,1,0,H
I1,04/03/12,Udinese,Atalanta,0,0,D,0,0,D
I1,07/03/12,Bologna,Juventus,1,1,D,1,0,H
I1,07/03/12,Cesena,Catania,0,0,D,0,0,D
I1,07/03/12,Parma,Fiorentina,2,2,D,1,0,H
I1,09/03/12,Chievo,Inter,0,2,A,0,0,D
I1,09/03/12,Napoli,Cagliari,6,3,H,3,1,H
I1,10/03/12,Palermo,Roma,0,1,A,0,1,A
I1,11/03/12,Atalanta,Parma,1,1,D,1,0,H
I1,11/03/12,Catania,Fiorentina,1,0,H,0,0,D
I1,11/03/12,Cesena,Siena,0,2,A,0,0,D
I1,11/03/12,Genoa,Juventus,0,0,D,0,0,D
I1,11/03/12,Lazio,Bologna,1,3,A,0,2,A
I1,11/03/12,Milan,Lecce,2,0,H,1,0,H
I1,11/03/12,Novara,Udinese,1,0,H,1,0,H
I1,17/03/12,Fiorentina,Juventus,0,5,A,0,2,A
I1,17/03/12,Parma,Milan,0,2,A,0,1,A
I1,18/03/12,Bologna,Chievo,2,2,D,0,1,A
I1,18/03/12,Cagliari,Cesena,3,0,H,2,0,H
I1,18/03/12,Catania,Lazio,1,0,H,0,0,D
I1,18/03/12,Inter,Atalanta,0,0,D,0,0,D
I1,18/03/12,Lecce,Palermo,1,1,D,1,1,D
I1,18/03/12,Siena,Novara,0,2,A,0,0,D
I1,18/03/12,Udinese,Napoli,2,2,D,1,0,H
I1,19/03/12,Roma,Genoa,1,0,H,1,0,H
I1,24/03/12,Milan,Roma,2,1,H,0,1,A
I1,24/03/12,Palermo,Udinese,1,1,D,1,0,H
I1,25/03/12,Atalanta,Bologna,2,0,H,0,0,D
I1,25/03/12,Cesena,Parma,2,2,D,0,1,A
I1,25/03/12,Chievo,Siena,1,1,D,1,0,H
I1,25/03/12,Genoa,Fiorentina,2,2,D,1,1,D
I1,25/03/12,Juventus,Inter,2,0,H,0,0,D
I1,25/03/12,Lazio,Cagliari,1,0,H,0,0,D
I1,25/03/12,Napoli,Catania,2,2,D,0,0,D
I1,25/03/12,Novara,Lecce,0,0,D,0,0,D
I1,31/03/12,Catania,Milan,1,1,D,0,1,A
I1,31/03/12,Parma,Lazio,3,1,H,2,1,H
I1,01/04/12,Bologna,Palermo,1,3,A,0,0,D
I1,01/04/12,Cagliari,Atalanta,2,0,H,1,0,H
I1,01/04/12,Fiorentina,Chievo,1,2,A,0,1,A
I1,01/04/12,Inter,Genoa,5,4,H,3,1,H
I1,01/04/12,Juventus,Napoli,3,0,H,0,0,D
I1,01/04/12,Lecce,Cesena,0,0,D,0,0,D
I1,01/04/12,Roma,Novara,5,2,H,2,1,H
I1,01/04/12,Siena,Udinese,1,0,H,0,0,D
I1,07/04/12,Atalanta,Siena,1,2,A,1,1,D
I1,07/04/12,Cagliari,Inter,2,2,D,1,1,D
I1,07/04/12,Cesena,Bologna,0,0,D,0,0,D
I1,07/04/12,Chievo,Catania,3,2,H,2,1,H
I1,07/04/12,Lazio,Napoli,3,1,H,1,1,D
I1,07/04/12,Lecce,Roma,4,2,H,2,0,H
I1,07/04/12,Milan,Fiorentina,1,2,A,1,0,H
I1,07/04/12,Novara,Genoa,1,1,D,0,1,A
I1,07/04/12,Palermo,Juventus,0,2,A,0,0,D
I1,07/04/12,Udinese,Parma,3,1,H,1,0,H
I1,10/04/12,Chievo,Milan,0,1,A,0,1,A
I1,11/04/12,Catania,Lecce,1,2,A,0,0,D
I1,11/04/12,Fiorentina,Palermo,0,0,D,0,0,D
I1,11/04/12,Genoa,Cesena,1,1,D,1,0,H
I1,11/04/12,Inter,Siena,2,1,H,1,1,D
I1,11/04/12,Juventus,Lazio,2,1,H,1,1,D
I1,11/04/12,Napoli,Atalanta,1,3,A,1,1,D
I1,11/04/12,Parma,Novara,2,0,H,2,0,H
I1,11/04/12,Roma,Udinese,3,1,H,1,1,D
I1,12/04/12,Bologna,Cagliari,1,0,H,0,0,D
I1,21/04/12,Catania,Atalanta,2,0,H,1,0,H
I1,21/04/12,Chievo,Udinese,0,0,D,0,0,D
I1,21/04/12,Napoli,Novara,2,0,H,2,0,H
I1,21/04/12,Parma,Cagliari,3,0,H,1,0,H
I1,22/04/12,Cesena,Palermo,2,2,D,2,2,D
I1,22/04/12,Fiorentina,Inter,0,0,D,0,0,D
I1,22/04/12,Genoa,Siena,1,4,A,0,3,A
I1,22/04/12,Juventus,Roma,4,0,H,3,0,H
I1,22/04/12,Lazio,Lecce,1,1,D,0,0,D
I1,22/04/12,Milan,Bologna,1,1,D,0,1,A
I1,24/04/12,Atalanta,Chievo,1,0,H,0,0,D
I1,24/04/12,Cagliari,Catania,3,0,H,1,0,H
I1,25/04/12,Cesena,Juventus,0,1,A,0,0,D
I1,25/04/12,Lecce,Napoli,0,2,A,0,1,A
I1,25/04/12,Milan,Genoa,1,0,H,0,0,D
I1,25/04/12,Novara,Lazio,2,1,H,1,1,D
I1,25/04/12,Palermo,Parma,1,2,A,1,0,H
I1,25/04/12,Roma,Fiorentina,1,2,A,0,1,A
I1,25/04/12,Siena,Bologna,1,1,D,0,0,D
I1,25/04/12,Udinese,Inter,1,3,A,1,3,A
I1,28/04/12,Cagliari,Chievo,0,0,D,0,0,D
I1,28/04/12,Palermo,Catania,1,1,D,0,1,A
I1,28/04/12,Roma,Napoli,2,2,D,1,0,H
I1,29/04/12,Atalanta,Fiorentina,2,0,H,1,0,H
I1,29/04/12,Bologna,Genoa,3,2,H,2,0,H
I1,29/04/12,Inter,Cesena,2,1,H,0,0,D
I1,29/04/12,Lecce,Parma,1,2,A,0,0,D
I1,29/04/12,Novara,Juventus,0,4,A,0,2,A
I1,29/04/12,Siena,Milan,1,4,A,0,2,A
I1,29/04/12,Udinese,Lazio,2,0,H,0,0,D
I1,01/05/12,Chievo,Roma,0,0,D,0,0,D
I1,01/05/12,Napoli,Palermo,2,0,H,2,0,H
I1,02/05/12,Catania,Bologna,0,1,A,0,0,D
I1,02/05/12,Cesena,Udinese,0,1,A,0,1,A
I1,02/05/12,Fiorentina,Novara,2,2,D,0,2,A
I1,02/05/12,Genoa,Cagliari,2,1,H,1,1,D
I1,02/05/12,Juventus,Lecce,1,1,D,1,0,H
I1,02/05/12,Lazio,Siena,1,1,D,0,1,A
I1,02/05/12,Milan,Atalanta,2,0,H,1,0,H
I1,02/05/12,Parma,Inter,3,1,H,0,1,A
I1,05/05/12,Lecce,Fiorentina,0,1,A,0,1,A
I1,05/05/12,Roma,Catania,2,2,D,0,0,D
I1,06/05/12,Atalanta,Lazio,0,2,A,0,1,A
I1,06/05/12,Bologna,Napoli,2,0,H,1,0,H
I1,06/05/12,Cagliari,Juventus,0,2,A,0,1,A
I1,06/05/12,Inter,Milan,4,2,H,1,1,D
I1,06/05/12,Novara,Cesena,3,0,H,1,0,H
I1,06/05/12,Palermo,Chievo,4,4,D,2,2,D
I1,06/05/12,Siena,Parma,0,2,A,0,0,D
I1,06/05/12,Udinese,Genoa,2,0,H,1,0,H
I1,13/05/12,Catania,Udinese,0,2,A,0,1,A
I1,13/05/12,Cesena,Roma,2,3,A,1,2,A
I1,13/05/12,Chievo,Lecce,1,0,H,0,0,D
I1,13/05/12,Fiorentina,Cagliari,0,0,D,0,0,D
I1,13/05/12,Genoa,Palermo,2,0,H,0,0,D
I1,13/05/12,Juventus,Atalanta,3,1,H,2,0,H
I1,13/05/12,Lazio,Inter,3,1,H,0,1,A
I1,13/05/12,Milan,Novara,2,1,H,0,1,A
I1,13/05/12,Napoli,Siena,2,1,H,2,1,H
I1,13/05/12,Parma,Bologna,1,0,H,1,0,H
